id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,standard,dormitory_type,condition_type,construction,basement_status,month,season,waterfront_status,renovated_status,year,year_month,recomendation,sell_price,profit,price_median_region,price_median_season
4053200933,2014-06-23,249000.0,3,1.0,1000,19204,1.0,0,0,3,7,1000,0,1968,2010,98042,47.3167,-122.081,2450,25927,low_standard,house,regular,>1955,no,6,summer,no,yes,2014,2014-06,comprar,273900.0,24900.0,292500.0,245000.0
5466310730,2014-08-22,165000.0,3,2.5,1660,2415,2.0,0,0,3,7,1660,0,1983,0,98042,47.3763,-122.148,1740,2624,low_standard,house,regular,>1955,no,8,summer,no,no,2014,2014-08,comprar,214500.0,49500.0,292500.0,245000.0
6892510200,2014-06-02,290000.0,3,2.5,2080,4828,2.0,0,0,3,8,2080,0,2002,0,98042,47.3737,-122.132,2190,4620,low_standard,house,regular,>1955,no,6,summer,no,no,2014,2014-06,comprar,319000.0,29000.0,292500.0,245000.0
1796360340,2014-07-22,269950.0,3,2.0,1660,8641,2.0,0,0,4,8,1660,0,1987,0,98042,47.3663,-122.088,1490,8641,low_standard,house,good,>1955,no,7,summer,no,no,2014,2014-07,comprar,296945.0,26995.0,292500.0,245000.0
1796360990,2014-07-01,205000.0,3,1.75,1170,8239,1.0,0,0,3,7,1170,0,1981,0,98042,47.3679,-122.088,1180,7866,low_standard,house,regular,>1955,no,7,summer,no,no,2014,2014-07,comprar,245000.0,40000.0,292500.0,245000.0
5547500070,2014-07-24,216000.0,3,1.75,1580,9705,1.0,0,0,4,7,1580,0,1977,0,98042,47.3819,-122.09,1580,9942,low_standard,house,good,>1955,no,7,summer,no,no,2014,2014-07,comprar,245000.0,29000.0,292500.0,245000.0
1274500240,2014-08-20,205000.0,3,1.5,1120,8366,1.0,0,0,3,7,1120,0,1968,0,98042,47.3632,-122.11,1260,9000,low_standard,house,regular,>1955,no,8,summer,no,no,2014,2014-08,comprar,245000.0,40000.0,292500.0,245000.0
9412700160,2014-08-14,255000.0,3,2.25,1830,7770,1.0,0,0,4,7,1400,430,1977,0,98042,47.3925,-122.161,1960,7272,low_standard,house,good,>1955,yes,8,summer,no,no,2014,2014-08,comprar,280500.0,25500.0,292500.0,245000.0
4051110240,2014-08-25,225000.0,3,2.5,1750,7490,1.0,0,0,4,7,1180,570,1979,0,98042,47.3746,-122.149,1570,7490,low_standard,house,good,>1955,yes,8,summer,no,no,2014,2014-08,comprar,245000.0,20000.0,292500.0,245000.0
5466400530,2014-07-21,261500.0,3,2.5,1740,6992,2.0,0,0,3,7,1740,0,1990,0,98042,47.3574,-122.15799999999999,1260,6825,low_standard,house,regular,>1955,no,7,summer,no,no,2014,2014-07,comprar,287650.0,26150.0,292500.0,245000.0
8651440230,2014-08-15,229999.0,4,2.0,1670,5200,1.0,0,0,4,7,1030,640,1977,0,98042,47.3652,-122.09,1500,5200,low_standard,house,good,>1955,yes,8,summer,no,no,2014,2014-08,comprar,245000.0,15001.0,292500.0,245000.0
3705000120,2014-07-29,284000.0,3,2.25,2080,2050,1.5,0,0,3,7,1550,530,2003,0,98042,47.4199,-122.15700000000001,2080,2275,low_standard,house,regular,>1955,yes,7,summer,no,no,2014,2014-07,comprar,312400.0,28400.0,292500.0,245000.0
8651442060,2014-06-11,214950.0,3,1.75,1570,4875,1.0,0,0,4,7,1310,260,1977,0,98042,47.3621,-122.094,1380,5200,low_standard,house,good,>1955,yes,6,summer,no,no,2014,2014-06,comprar,245000.0,30050.0,292500.0,245000.0
4051100230,2014-08-20,240000.0,3,1.0,1340,7000,1.0,0,0,4,7,1340,0,1978,0,98042,47.3742,-122.149,1850,7904,low_standard,house,good,>1955,no,8,summer,no,no,2014,2014-08,comprar,245000.0,5000.0,292500.0,245000.0
8651441210,2014-08-01,230000.0,3,2.0,1710,5200,1.0,0,0,5,7,1030,680,1977,0,98042,47.3651,-122.094,1390,5200,low_standard,house,very good,>1955,yes,8,summer,no,no,2014,2014-08,comprar,245000.0,15000.0,292500.0,245000.0
2722059215,2014-06-03,239000.0,3,1.75,1340,16480,1.0,0,0,4,7,1340,0,1968,0,98042,47.364,-122.162,1520,10451,low_standard,house,good,>1955,no,6,summer,no,no,2014,2014-06,comprar,245000.0,6000.0,292500.0,245000.0
1796350080,2014-06-23,239950.0,3,1.75,1230,9600,1.0,0,0,4,7,1230,0,1984,0,98042,47.3675,-122.095,1330,8250,low_standard,house,good,>1955,no,6,summer,no,no,2014,2014-06,comprar,245000.0,5050.0,292500.0,245000.0
2722059292,2014-06-04,129000.0,1,1.0,650,15364,1.0,0,0,4,5,650,0,1967,0,98042,47.3721,-122.15899999999999,1630,7952,low_standard,studio,good,>1955,no,6,summer,no,no,2014,2014-06,comprar,167700.0,38700.0,292500.0,245000.0
6600410290,2014-08-19,207500.0,3,1.75,1320,12528,1.0,0,0,4,7,1320,0,1970,0,98042,47.3234,-122.14200000000001,1340,11039,low_standard,house,good,>1955,no,8,summer,no,no,2014,2014-08,comprar,245000.0,37500.0,292500.0,245000.0
9238440020,2014-07-17,265950.0,3,2.5,1490,3840,2.0,0,0,3,7,1490,0,2002,0,98042,47.373999999999995,-122.133,2060,4384,low_standard,house,regular,>1955,no,7,summer,no,no,2014,2014-07,comprar,292545.0,26595.0,292500.0,245000.0
6600410480,2014-08-28,179900.0,3,1.0,1010,9920,1.0,0,0,3,6,1010,0,1977,0,98042,47.3238,-122.14,1270,9680,low_standard,house,regular,>1955,no,8,summer,no,no,2014,2014-08,comprar,233870.0,53970.0,292500.0,245000.0
3783100080,2014-06-04,261000.0,3,1.5,1810,29308,1.0,0,0,3,7,950,860,1983,0,98042,47.3585,-122.06700000000001,1790,37531,low_standard,house,regular,>1955,yes,6,summer,no,no,2014,2014-06,comprar,287100.0,26100.0,292500.0,245000.0
8651430220,2014-07-25,183000.0,3,1.0,870,5200,1.0,0,0,5,6,870,0,1969,0,98042,47.3702,-122.07799999999999,870,5200,low_standard,house,very good,>1955,no,7,summer,no,no,2014,2014-07,comprar,237900.0,54900.0,292500.0,245000.0
322059095,2014-08-11,269950.0,4,2.5,2060,13500,1.0,0,0,3,7,1260,800,1968,0,98042,47.4229,-122.15299999999999,1610,10714,low_standard,house,regular,>1955,yes,8,summer,no,no,2014,2014-08,comprar,296945.0,26995.0,292500.0,245000.0
1796381120,2014-07-28,219000.0,3,2.0,1090,7350,1.0,0,0,4,7,1090,0,1990,0,98042,47.3687,-122.085,1490,7741,low_standard,house,good,>1955,no,7,summer,no,no,2014,2014-07,comprar,245000.0,26000.0,292500.0,245000.0
8092500720,2014-07-11,230000.0,3,1.5,1330,9548,1.0,0,0,5,7,1330,0,1967,0,98042,47.3675,-122.11,1420,9548,low_standard,house,very good,>1955,no,7,summer,no,no,2014,2014-07,comprar,245000.0,15000.0,292500.0,245000.0
5468770180,2014-06-23,285000.0,3,2.5,1660,6263,2.0,0,0,3,8,1660,0,2003,0,98042,47.3507,-122.141,2190,6192,low_standard,house,regular,>1955,no,6,summer,no,no,2014,2014-06,comprar,313500.0,28500.0,292500.0,245000.0
1796380330,2014-06-23,249900.0,3,2.0,1310,6738,1.0,0,0,4,7,1310,0,1990,0,98042,47.3694,-122.083,1290,8067,low_standard,house,good,>1955,no,6,summer,no,no,2014,2014-06,comprar,274890.0,24990.0,292500.0,245000.0
621069154,2014-07-21,226000.0,4,1.5,1200,10890,1.0,0,0,5,7,1200,0,1972,0,98042,47.3423,-122.088,1250,10139,low_standard,house,very good,>1955,no,7,summer,no,no,2014,2014-07,comprar,245000.0,19000.0,292500.0,245000.0
3832050890,2014-07-15,282000.0,3,2.5,2010,5399,2.0,0,0,3,7,2010,0,2006,0,98042,47.3338,-122.052,2280,5141,low_standard,house,regular,>1955,no,7,summer,no,no,2014,2014-07,comprar,310200.0,28200.0,292500.0,245000.0
6792200066,2014-07-25,280000.0,4,2.25,1834,7460,2.0,0,0,3,8,1834,0,2012,0,98042,47.3568,-122.163,1979,9008,low_standard,house,regular,>1955,no,7,summer,no,no,2014,2014-07,comprar,308000.0,28000.0,292500.0,245000.0
1760650670,2014-08-12,270000.0,3,2.25,1400,3825,2.0,0,0,3,7,1400,0,2012,0,98042,47.3596,-122.08200000000001,2110,3825,low_standard,house,regular,>1955,no,8,summer,no,no,2014,2014-08,comprar,297000.0,27000.0,292500.0,245000.0
1760651000,2014-06-13,250000.0,3,2.25,1400,3814,2.0,0,0,3,7,1400,0,2012,0,98042,47.3584,-122.083,1610,3814,low_standard,house,regular,>1955,no,6,summer,no,no,2014,2014-06,comprar,275000.0,25000.0,292500.0,245000.0
3832080070,2014-06-16,284000.0,3,2.5,1880,6008,2.0,0,0,3,7,1880,0,2009,0,98042,47.3366,-122.052,2180,5185,low_standard,house,regular,>1955,no,6,summer,no,no,2014,2014-06,comprar,312400.0,28400.0,292500.0,245000.0
3832050760,2014-08-28,270000.0,3,2.5,1870,5000,2.0,0,0,3,7,1870,0,2009,0,98042,47.3339,-122.055,2170,5399,low_standard,house,regular,>1955,no,8,summer,no,no,2014,2014-08,comprar,297000.0,27000.0,292500.0,245000.0
1796360350,2015-01-28,255000.0,3,1.75,1240,8659,1.0,0,0,5,7,1240,0,1986,0,98042,47.3663,-122.089,1490,8223,low_standard,house,very good,>1955,no,1,winter,no,no,2015,2015-01,comprar,280500.0,25500.0,292500.0,251500.0
7942100310,2015-01-27,232000.0,3,1.75,1300,11230,1.0,0,0,5,7,1300,0,1968,0,98042,47.3811,-122.087,1300,10794,low_standard,house,very good,>1955,no,1,winter,no,no,2015,2015-01,comprar,251500.0,19500.0,292500.0,251500.0
2329800240,2015-02-18,285000.0,4,3.0,1900,7194,2.0,0,0,4,7,1900,0,1988,0,98042,47.3768,-122.117,1690,7194,low_standard,house,good,>1955,no,2,winter,no,no,2015,2015-02,comprar,313500.0,28500.0,292500.0,251500.0
5470100270,2014-12-09,225000.0,3,1.5,1310,10491,1.0,0,0,4,7,1310,0,1969,0,98042,47.3682,-122.148,1430,9664,low_standard,house,good,>1955,no,12,winter,no,no,2014,2014-12,comprar,251500.0,26500.0,292500.0,251500.0
7760400350,2014-12-05,232000.0,3,2.0,1280,13356,1.0,0,0,3,7,1280,0,1994,0,98042,47.3715,-122.074,1590,8071,low_standard,house,regular,>1955,no,12,winter,no,no,2014,2014-12,comprar,251500.0,19500.0,292500.0,251500.0
8651443480,2015-01-28,282000.0,3,1.0,1670,5200,1.0,0,0,5,7,1030,640,1977,0,98042,47.3659,-122.09200000000001,1620,6696,low_standard,house,very good,>1955,yes,1,winter,no,no,2015,2015-01,comprar,310200.0,28200.0,292500.0,251500.0
7885800740,2015-02-18,270000.0,4,2.5,2350,5835,2.0,0,0,3,8,2350,0,2003,0,98042,47.3494,-122.15299999999999,3010,5772,low_standard,house,regular,>1955,no,2,winter,no,no,2015,2015-02,comprar,297000.0,27000.0,292500.0,251500.0
6600400090,2015-01-13,207500.0,3,1.0,1640,9750,1.0,0,0,3,7,1640,0,1968,0,98042,47.3256,-122.141,1200,9750,low_standard,house,regular,>1955,no,1,winter,no,no,2015,2015-01,comprar,251500.0,44000.0,292500.0,251500.0
621069113,2014-12-18,200000.0,3,1.5,1090,10454,1.0,0,0,3,6,1090,0,1963,0,98042,47.3425,-122.08200000000001,1230,12196,low_standard,house,regular,>1955,no,12,winter,no,no,2014,2014-12,comprar,251500.0,51500.0,292500.0,251500.0
1156000100,2014-12-24,246700.0,3,2.0,1610,13309,1.0,0,0,4,7,1610,0,1967,0,98042,47.3398,-122.133,1610,15725,low_standard,house,good,>1955,no,12,winter,no,no,2014,2014-12,comprar,251500.0,4800.0,292500.0,251500.0
3384300100,2014-12-26,160134.0,3,1.5,1190,10116,1.0,0,0,3,7,1190,0,1968,0,98042,47.385,-122.085,1190,9905,low_standard,house,regular,>1955,no,12,winter,no,no,2014,2014-12,comprar,208174.2,48040.20000000001,292500.0,251500.0
8651440740,2015-01-21,219000.0,3,1.5,1740,5200,1.0,0,0,4,7,1060,680,1977,0,98042,47.3657,-122.094,1540,5200,low_standard,house,good,>1955,yes,1,winter,no,no,2015,2015-01,comprar,251500.0,32500.0,292500.0,251500.0
7942200050,2015-01-23,261000.0,4,1.75,1820,9824,1.0,0,0,5,7,1820,0,1968,0,98042,47.3833,-122.09299999999999,1410,11013,low_standard,house,very good,>1955,no,1,winter,no,no,2015,2015-01,comprar,287100.0,26100.0,292500.0,251500.0
2212900470,2015-02-11,186000.0,3,1.0,1200,10080,1.0,0,0,4,7,1200,0,1969,0,98042,47.3261,-122.135,1230,9800,low_standard,house,good,>1955,no,2,winter,no,no,2015,2015-02,comprar,241800.0,55800.0,292500.0,251500.0
8651431100,2015-01-16,199990.0,3,1.0,840,5200,1.0,0,0,3,6,840,0,1969,2014,98042,47.3685,-122.07700000000001,870,5200,low_standard,house,regular,>1955,no,1,winter,no,yes,2015,2015-01,comprar,251500.0,51510.0,292500.0,251500.0
8651443190,2014-12-04,199500.0,3,1.75,1160,5200,1.0,0,0,4,7,1160,0,1977,0,98042,47.3643,-122.09,1470,5200,low_standard,house,good,>1955,no,12,winter,no,no,2014,2014-12,comprar,251500.0,52000.0,292500.0,251500.0
2329800430,2015-02-04,254000.0,3,2.25,1660,8188,2.0,0,0,4,7,1660,0,1988,0,98042,47.3766,-122.115,1660,7000,low_standard,house,good,>1955,no,2,winter,no,no,2015,2015-02,comprar,279400.0,25400.0,292500.0,251500.0
2618300190,2014-12-24,255000.0,3,1.5,1110,10296,1.0,0,0,5,7,1110,0,1964,0,98042,47.422,-122.15299999999999,1330,10296,low_standard,house,very good,>1955,no,12,winter,no,no,2014,2014-12,comprar,280500.0,25500.0,292500.0,251500.0
4178500440,2015-01-28,279900.0,3,2.0,1410,6600,1.0,0,0,4,7,1410,0,1990,0,98042,47.3596,-122.089,1750,7150,low_standard,house,good,>1955,no,1,winter,no,no,2015,2015-01,comprar,307890.0,27990.0,292500.0,251500.0
1022059123,2014-12-26,250000.0,6,2.5,2590,10890,1.0,0,0,4,7,1340,1250,1970,0,98042,47.4126,-122.165,2474,10454,low_standard,house,good,>1955,yes,12,winter,no,no,2014,2014-12,comprar,251500.0,1500.0,292500.0,251500.0
8651410740,2015-02-19,189000.0,3,1.0,860,5200,1.0,0,0,5,6,860,0,1969,0,98042,47.3677,-122.07799999999999,1010,5200,low_standard,house,very good,>1955,no,2,winter,no,no,2015,2015-02,comprar,245700.0,56700.0,292500.0,251500.0
8092700230,2015-02-11,249950.0,3,1.75,1120,15210,1.0,0,0,5,7,1120,0,1976,0,98042,47.3659,-122.113,1710,8470,low_standard,house,very good,>1955,no,2,winter,no,no,2015,2015-02,comprar,251500.0,1550.0,292500.0,251500.0
8647800150,2015-01-02,273000.0,3,2.25,2160,7964,2.0,0,0,3,8,2160,0,1991,0,98042,47.3622,-122.074,2000,7964,low_standard,house,regular,>1955,no,1,winter,no,no,2015,2015-01,comprar,300300.0,27300.0,292500.0,251500.0
8651411460,2015-01-06,214000.0,3,1.5,1240,5200,1.0,0,0,5,6,1240,0,1970,0,98042,47.3683,-122.079,1060,5200,low_standard,house,very good,>1955,no,1,winter,no,no,2015,2015-01,comprar,251500.0,37500.0,292500.0,251500.0
2212900180,2014-12-29,220000.0,3,1.0,1230,9720,1.0,0,0,5,7,1230,0,1969,0,98042,47.3266,-122.13799999999999,1230,9720,low_standard,house,very good,>1955,no,12,winter,no,no,2014,2014-12,comprar,251500.0,31500.0,292500.0,251500.0
2140900100,2015-02-03,289000.0,4,2.5,1961,3207,2.0,0,0,3,7,1961,0,2006,0,98042,47.3507,-122.16,1961,3401,low_standard,house,regular,>1955,no,2,winter,no,no,2015,2015-02,comprar,317900.0,28900.0,292500.0,251500.0
6600400270,2014-12-10,202000.0,3,1.0,1010,9750,1.0,0,0,5,7,1010,0,1969,0,98042,47.3244,-122.14399999999999,1230,9750,low_standard,house,very good,>1955,no,12,winter,no,no,2014,2014-12,comprar,251500.0,49500.0,292500.0,251500.0
6648500390,2015-02-26,219000.0,3,2.25,1940,6500,1.0,0,0,3,8,1440,500,1979,0,98042,47.3565,-122.149,1880,8991,low_standard,house,regular,>1955,yes,2,winter,no,no,2015,2015-02,comprar,251500.0,32500.0,292500.0,251500.0
8651410240,2015-02-02,209000.0,3,1.0,920,5200,1.0,0,0,4,6,920,0,1969,0,98042,47.3647,-122.08200000000001,920,4875,low_standard,house,good,>1955,no,2,winter,no,no,2015,2015-02,comprar,251500.0,42500.0,292500.0,251500.0
1796380060,2014-12-01,253000.0,3,2.0,1290,7372,1.0,0,0,5,7,1290,0,1990,0,98042,47.3658,-122.085,1290,7366,low_standard,house,very good,>1955,no,12,winter,no,no,2014,2014-12,comprar,278300.0,25300.0,292500.0,251500.0
8648210140,2014-12-24,265000.0,3,2.25,1510,6071,1.0,0,0,4,7,1150,360,1985,0,98042,47.3619,-122.07700000000001,1510,7271,low_standard,house,good,>1955,yes,12,winter,no,no,2014,2014-12,comprar,291500.0,26500.0,292500.0,251500.0
2329800140,2014-12-03,291000.0,4,2.5,1580,6633,2.0,0,0,4,7,1580,0,1984,0,98042,47.3768,-122.118,1590,6633,low_standard,house,good,>1955,no,12,winter,no,no,2014,2014-12,comprar,320100.0,29100.0,292500.0,251500.0
8651441290,2014-12-29,195000.0,3,1.5,1430,5200,1.0,0,0,4,7,1030,400,1977,0,98042,47.3644,-122.094,1190,5200,low_standard,house,good,>1955,yes,12,winter,no,no,2014,2014-12,comprar,251500.0,56500.0,292500.0,251500.0
7237301010,2015-02-18,290000.0,3,2.5,2200,4240,2.0,0,0,3,7,2200,0,2003,0,98042,47.3715,-122.12700000000001,2200,4311,low_standard,house,regular,>1955,no,2,winter,no,no,2015,2015-02,comprar,319000.0,29000.0,292500.0,251500.0
7760400210,2015-02-24,255000.0,3,2.0,1310,8454,1.0,0,0,3,7,1310,0,1994,0,98042,47.3697,-122.075,1310,8454,low_standard,house,regular,>1955,no,2,winter,no,no,2015,2015-02,comprar,280500.0,25500.0,292500.0,251500.0
2916610150,2015-01-20,274950.0,3,2.0,1410,7265,1.0,0,0,4,7,1410,0,1983,0,98042,47.3654,-122.07600000000001,1390,8060,low_standard,house,good,>1955,no,1,winter,no,no,2015,2015-01,comprar,302445.0,27495.0,292500.0,251500.0
2517010230,2015-02-26,286000.0,3,2.5,1800,3980,2.0,0,0,3,7,1800,0,2006,0,98042,47.4006,-122.162,2580,4307,low_standard,house,regular,>1955,no,2,winter,no,no,2015,2015-02,comprar,314600.0,28600.0,292500.0,251500.0
4178501020,2015-01-05,276750.0,3,2.0,1620,12482,1.0,0,0,4,7,1290,330,1989,0,98042,47.3584,-122.086,1560,8499,low_standard,house,good,>1955,yes,1,winter,no,no,2015,2015-01,comprar,304425.0,27675.0,292500.0,251500.0
7614100080,2015-02-11,140000.0,3,1.75,1270,8991,2.0,0,0,3,7,1270,0,1981,0,98042,47.3563,-122.149,1270,8993,low_standard,house,regular,>1955,no,2,winter,no,no,2015,2015-02,comprar,182000.0,42000.0,292500.0,251500.0
5468760050,2015-01-05,270000.0,4,2.5,1600,9921,2.0,0,0,3,7,1600,0,2009,0,98042,47.3678,-122.124,2140,5806,low_standard,house,regular,>1955,no,1,winter,no,no,2015,2015-01,comprar,297000.0,27000.0,292500.0,251500.0
3422059249,2015-02-19,260000.0,4,3.0,1530,8306,2.0,0,0,3,7,1530,0,2010,0,98042,47.3528,-122.146,1930,6925,low_standard,house,regular,>1955,no,2,winter,no,no,2015,2015-02,comprar,286000.0,26000.0,292500.0,251500.0
1865800250,2014-12-04,147500.0,3,1.75,1010,6552,1.0,0,0,3,7,1010,0,1969,0,98042,47.375,-122.117,1010,6552,low_standard,house,regular,>1955,no,12,winter,no,no,2014,2014-12,comprar,191750.0,44250.0,292500.0,251500.0
1796500100,2015-02-11,259000.0,3,1.75,1260,3604,1.0,0,0,3,7,1260,0,2012,0,98042,47.3612,-122.103,1430,3767,low_standard,house,regular,>1955,no,2,winter,no,no,2015,2015-02,comprar,284900.0,25900.0,292500.0,251500.0
3222069156,2014-12-17,270000.0,3,1.0,1010,14510,1.0,0,0,5,7,1010,0,1974,0,98042,47.3437,-122.07799999999999,2020,44866,low_standard,house,very good,>1955,no,12,winter,no,no,2014,2014-12,comprar,297000.0,27000.0,292500.0,251500.0
8651400230,2014-12-08,225000.0,3,2.0,1100,5200,1.0,0,0,3,6,1100,0,1969,2014,98042,47.3606,-122.083,1050,5330,low_standard,house,regular,>1955,no,12,winter,no,yes,2014,2014-12,comprar,251500.0,26500.0,292500.0,251500.0
4051150070,2014-12-23,250000.0,3,1.5,1072,4339,2.0,0,0,3,7,1072,0,2009,0,98042,47.386,-122.162,1443,4341,low_standard,house,regular,>1955,no,12,winter,no,no,2014,2014-12,comprar,251500.0,1500.0,292500.0,251500.0
53500020,2015-01-14,248000.0,3,2.5,1870,4046,2.0,0,0,3,7,1870,0,2007,0,98042,47.342,-122.059,2130,4800,low_standard,house,regular,>1955,no,1,winter,no,no,2015,2015-01,comprar,251500.0,3500.0,292500.0,251500.0
3832080440,2014-12-09,261950.0,3,2.5,1880,5000,2.0,0,0,3,7,1880,0,2010,0,98042,47.3359,-122.054,2260,5000,low_standard,house,regular,>1955,no,12,winter,no,no,2014,2014-12,comprar,288145.0,26195.0,292500.0,251500.0
53500760,2014-12-08,287000.0,4,2.5,2660,4082,2.0,0,0,3,7,2660,0,2010,0,98042,47.3414,-122.055,2390,4876,low_standard,house,regular,>1955,no,12,winter,no,no,2014,2014-12,comprar,315700.0,28700.0,292500.0,251500.0
1760650210,2014-12-01,286950.0,4,2.5,1610,4052,2.0,0,0,3,7,1610,0,2013,0,98042,47.3603,-122.081,2110,4034,low_standard,house,regular,>1955,no,12,winter,no,no,2014,2014-12,comprar,315645.0,28695.0,292500.0,251500.0
5466410030,2015-04-10,249000.0,3,2.0,1360,6082,1.0,0,0,3,7,1360,0,1994,0,98042,47.3577,-122.16,1360,6987,low_standard,house,regular,>1955,no,4,spring,no,no,2015,2015-04,comprar,273900.0,24900.0,292500.0,242500.0
8648220270,2015-04-14,291500.0,3,1.75,1260,9600,1.0,0,0,4,7,1260,0,1988,0,98042,47.3592,-122.07600000000001,1640,9946,low_standard,house,good,>1955,no,4,spring,no,no,2015,2015-04,comprar,320650.0,29150.0,292500.0,242500.0
11900140,2014-05-09,254000.0,3,2.5,1850,4597,2.0,0,0,3,8,1850,0,2003,0,98042,47.3755,-122.13600000000001,2210,5000,low_standard,house,regular,>1955,no,5,spring,no,no,2014,2014-05,comprar,279400.0,25400.0,292500.0,242500.0
1842900030,2015-04-16,234000.0,3,1.5,1200,11935,1.0,0,0,4,7,1200,0,1968,0,98042,47.3434,-122.08200000000001,1350,11935,low_standard,house,good,>1955,no,4,spring,no,no,2015,2015-04,comprar,242500.0,8500.0,292500.0,242500.0
8648220260,2015-03-24,284000.0,3,1.75,1530,9600,1.0,0,0,3,7,1200,330,1988,0,98042,47.3594,-122.07600000000001,1680,9680,low_standard,house,regular,>1955,yes,3,spring,no,no,2015,2015-03,comprar,312400.0,28400.0,292500.0,242500.0
5469300270,2014-05-06,234000.0,3,1.75,1490,8366,1.0,0,0,4,7,1010,480,1975,0,98042,47.375,-122.14,1490,7469,low_standard,house,good,>1955,yes,5,spring,no,no,2014,2014-05,comprar,242500.0,8500.0,292500.0,242500.0
8651430560,2014-05-22,180000.0,3,1.0,870,5330,1.0,0,0,3,6,870,0,1969,2014,98042,47.369,-122.07700000000001,840,5200,low_standard,house,regular,>1955,no,5,spring,no,yes,2014,2014-05,comprar,234000.0,54000.0,292500.0,242500.0
3728800320,2014-05-29,264000.0,3,1.5,1470,14821,1.0,0,0,4,7,1470,0,1958,0,98042,47.3658,-122.148,1760,15370,low_standard,house,good,>1955,no,5,spring,no,no,2014,2014-05,comprar,290400.0,26400.0,292500.0,242500.0
8651402920,2014-05-05,219900.0,4,1.5,1120,5427,1.0,0,0,3,6,1120,0,1969,2014,98042,47.3628,-122.087,1150,5304,low_standard,house,regular,>1955,no,5,spring,no,yes,2014,2014-05,comprar,242500.0,22600.0,292500.0,242500.0
8651430370,2015-04-25,150000.0,3,1.0,1240,5200,1.0,0,0,3,6,1240,0,1969,0,98042,47.3701,-122.079,870,5200,low_standard,house,regular,>1955,no,4,spring,no,no,2015,2015-04,comprar,195000.0,45000.0,292500.0,242500.0
3622059155,2014-05-23,235000.0,4,2.5,1810,39639,1.0,0,0,3,7,1230,580,1970,0,98042,47.3472,-122.11,1810,44866,low_standard,house,regular,>1955,yes,5,spring,no,no,2014,2014-05,comprar,242500.0,7500.0,292500.0,242500.0
1796350570,2014-05-21,195000.0,3,1.75,1380,7350,1.0,0,0,3,7,990,390,1981,0,98042,47.369,-122.09299999999999,1660,8400,low_standard,house,regular,>1955,yes,5,spring,no,no,2014,2014-05,comprar,242500.0,47500.0,292500.0,242500.0
8651410090,2015-05-08,209000.0,2,1.0,840,5265,1.0,0,0,5,6,840,0,1969,0,98042,47.3644,-122.08200000000001,920,5100,low_standard,apartment,very good,>1955,no,5,spring,no,no,2015,2015-05,comprar,242500.0,33500.0,292500.0,242500.0
8651401270,2015-05-04,203000.0,3,1.0,840,6500,1.0,0,0,5,6,840,0,1969,0,98042,47.3637,-122.083,920,4680,low_standard,house,very good,>1955,no,5,spring,no,no,2015,2015-05,comprar,242500.0,39500.0,292500.0,242500.0
2916600110,2015-04-30,214946.0,3,1.75,1290,8688,1.0,0,0,4,7,1290,0,1980,0,98042,47.3655,-122.08,1750,9090,low_standard,house,good,>1955,no,4,spring,no,no,2015,2015-04,comprar,242500.0,27554.0,292500.0,242500.0
5468730110,2014-05-08,270000.0,4,2.5,1810,6509,2.0,0,0,3,7,1810,0,1994,0,98042,47.3531,-122.14299999999999,1760,7417,low_standard,house,regular,>1955,no,5,spring,no,no,2014,2014-05,comprar,297000.0,27000.0,292500.0,242500.0
2222059064,2015-03-18,285000.0,4,1.75,1870,22072,1.0,0,0,3,7,1070,800,1959,0,98042,47.3775,-122.165,2100,10185,low_standard,house,regular,>1955,yes,3,spring,no,no,2015,2015-03,comprar,313500.0,28500.0,292500.0,242500.0
2522059112,2014-05-07,248500.0,4,1.75,1720,10018,1.0,0,0,5,7,1720,0,1960,0,98042,47.3614,-122.119,1220,10018,low_standard,house,very good,>1955,no,5,spring,no,no,2014,2014-05,comprar,273350.0,24850.0,292500.0,242500.0
7760400480,2015-05-13,288000.0,3,2.5,1370,9253,1.0,0,0,3,7,1090,280,1994,0,98042,47.3717,-122.073,1470,9253,low_standard,house,regular,>1955,yes,5,spring,no,no,2015,2015-05,comprar,316800.0,28800.0,292500.0,242500.0
1865810290,2015-03-18,232000.0,3,1.0,840,6540,1.0,0,0,3,6,840,0,1970,2014,98042,47.3743,-122.116,1010,6600,low_standard,house,regular,>1955,no,3,spring,no,yes,2015,2015-03,comprar,242500.0,10500.0,292500.0,242500.0
1274500170,2015-05-06,227500.0,3,1.0,1150,8848,1.0,0,0,3,7,1150,0,1968,0,98042,47.3626,-122.111,1220,9576,low_standard,house,regular,>1955,no,5,spring,no,no,2015,2015-05,comprar,242500.0,15000.0,292500.0,242500.0
2618300080,2014-05-02,242500.0,3,1.5,1200,9720,1.0,0,0,4,7,1200,0,1965,0,98042,47.4225,-122.15299999999999,1380,10284,low_standard,house,good,>1955,no,5,spring,no,no,2014,2014-05,comprar,266750.0,24250.0,292500.0,242500.0
8651410950,2015-04-30,216500.0,2,1.0,1060,5200,1.0,0,0,3,6,1060,0,1969,0,98042,47.3688,-122.08,910,5200,low_standard,apartment,regular,>1955,no,4,spring,no,no,2015,2015-04,comprar,242500.0,26000.0,292500.0,242500.0
